student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
553158,9.1,83.8,7.0,71.3,B
270513,6.1,94.5,7.4,73.4,B
423131,7.9,71.2,5.5,49.7,D
646879,18.1,84.3,7.5,91.9,A
811076,14.9,96.6,6.5,82.5,B
130334,10.5,81.0,8.4,69.5,C
534701,7.4,75.1,4.0,68.3,C
750759,9.7,100.0,7.6,92.2,A
484094,22.1,86.7,7.2,100.0,A
68495,14.1,84.4,6.4,94.3,A
88521,14.8,100.0,5.5,91.4,A
959513,14.1,83.9,7.3,85.0,A
395138,13.3,100.0,3.6,100.0,A
442372,8.1,95.8,4.6,72.7,B
875144,21.6,55.6,4.6,99.3,A
139138,24.6,76.0,4.5,100.0,A
954174,11.9,87.5,7.7,94.9,A
305339,18.3,58.9,6.1,75.9,B
300992,15.8,97.1,4.6,88.3,A
469704,13.9,81.3,6.9,82.8,B
211587,16.3,87.6,3.1,100.0,A
925739,12.3,72.2,7.7,78.4,B
345906,24.9,75.9,7.8,100.0,A
605207,35.8,88.8,7.8,100.0,A
12903,25.4,71.4,3.5,100.0,A
834300,13.3,87.9,7.1,79.8,B
333446,19.9,94.1,5.3,100.0,A
494095,8.0,96.7,8.4,65.8,C
270769,15.4,69.3,3.9,86.2,A
330767,28.8,96.8,3.9,100.0,A
60581,27.3,75.3,5.7,100.0,A
549623,23.3,90.9,7.7,100.0,A
76173,18.7,81.4,8.0,89.3,A
341953,15.7,91.1,5.2,67.4,C
928347,6.2,91.9,6.3,66.3,C
916279,13.5,82.7,6.8,100.0,A
20833,13.6,99.5,7.7,65.0,C
18394,14.5,75.4,6.6,87.0,A
609999,14.5,74.7,6.4,81.7,B
921027,29.1,92.2,4.9,100.0,A
985424,21.8,73.3,9.7,100.0,A
337633,17.1,100.0,6.2,85.9,A
715201,14.2,100.0,4.8,76.4,B
552727,25.1,88.1,6.5,100.0,A
470382,2.5,87.5,7.7,50.3,D
685011,5.4,69.3,1.4,71.6,B
330217,16.1,68.5,0.4,93.8,A
108092,18.4,74.5,8.0,100.0,A
695540,16.4,77.9,5.8,95.0,A
170891,18.3,86.3,6.6,92.1,A
28960,11.9,83.1,5.7,84.7,B
497395,18.8,63.8,9.8,100.0,A
857843,18.5,86.0,3.3,100.0,A
379614,12.7,82.1,5.0,82.3,B
258045,0.0,84.9,2.5,50.7,D
336204,12.9,75.8,5.9,79.8,B
109140,16.3,84.9,5.8,75.2,B
320080,14.7,79.1,5.9,95.5,A
585352,0.0,89.1,5.0,57.0,C
105416,15.1,90.4,6.3,68.9,C
595602,17.1,83.4,2.6,92.1,A
356406,15.4,84.9,5.9,92.7,A
70591,10.3,79.9,5.5,65.7,C
250734,18.6,93.6,2.4,96.2,A
245573,21.7,89.9,6.9,100.0,A
103631,21.7,100.0,5.5,96.7,A
354230,16.0,72.2,5.4,100.0,A
445038,8.8,91.5,4.6,67.4,C
810037,14.2,78.8,3.9,100.0,A
446921,19.6,88.6,6.9,94.5,A
410239,22.1,77.6,6.2,100.0,A
45652,22.0,85.3,6.1,87.5,A
623754,0.0,88.3,7.6,43.8,D
56057,6.5,98.6,6.8,73.8,B
520213,0.1,80.0,5.5,74.2,B
235012,19.7,78.5,4.3,100.0,A
326820,6.0,74.0,8.6,55.6,C
803898,11.4,85.3,6.2,78.0,B
442046,17.4,79.3,8.9,95.3,A
156412,21.2,74.2,5.7,100.0,A
852864,12.3,85.8,6.0,86.5,A
791641,9.6,95.6,8.3,94.7,A
726730,22.8,73.5,7.1,100.0,A
387818,26.4,59.9,6.7,100.0,A
363120,15.2,98.4,1.8,74.7,B
951141,20.1,89.7,6.7,100.0,A
252890,22.3,85.3,5.6,97.7,A
529829,17.9,82.7,9.8,91.7,A
807574,9.3,88.9,7.5,70.5,B
873589,15.1,85.6,8.8,84.5,B
692591,2.4,92.7,5.2,51.1,D
688672,9.3,68.1,1.6,76.9,B
269842,10.8,77.3,4.2,76.5,B
83114,16.7,84.2,8.7,78.5,B
919182,12.6,95.9,7.0,89.3,A
901797,20.1,86.7,9.0,100.0,A
407067,17.3,83.8,0.2,100.0,A
531861,18.1,100.0,6.8,83.7,B
165337,10.3,80.4,2.9,70.1,B
289864,12.2,87.5,5.7,83.7,B
872960,12.3,89.1,4.3,83.9,B
137863,20.6,95.0,7.6,89.0,A
987757,11.3,97.4,8.4,59.4,C
212221,6.3,78.5,6.2,62.0,C
760155,31.0,80.0,2.8,100.0,A
984967,14.8,86.8,3.6,93.6,A
864765,12.6,100.0,4.0,76.7,B
982753,12.4,75.8,3.8,85.0,A
394677,15.4,84.2,8.5,97.5,A
279263,7.0,100.0,2.1,66.8,C
168050,9.0,82.9,5.3,80.7,B
993478,14.5,71.4,3.5,100.0,A
120451,2.9,78.2,5.7,56.0,C
938813,16.9,89.5,5.4,87.4,A
943522,10.3,80.5,6.8,66.5,C
51909,14.5,88.5,7.4,84.6,B
654085,4.7,65.8,10.0,57.0,C
648612,14.5,84.2,6.2,67.0,C
776577,19.2,77.8,6.7,96.7,A
778696,10.7,95.9,6.8,64.2,C
388225,10.2,100.0,4.2,82.5,B
40262,9.6,76.0,8.6,66.4,C
389367,11.5,66.8,3.0,78.8,B
809189,16.8,98.3,6.4,88.2,A
565136,11.5,86.4,6.6,81.3,B
951629,15.3,73.4,5.2,74.7,B
814265,12.1,90.9,4.3,71.8,B
541543,17.2,68.0,3.5,91.7,A
9096,16.1,100.0,6.2,86.2,A
491765,19.6,86.8,8.1,97.4,A
789860,7.6,98.7,8.1,45.1,D
189545,20.0,87.3,7.9,100.0,A
75773,8.1,86.3,4.6,88.6,A
877248,16.4,93.2,7.1,100.0,A
624257,22.1,90.1,7.7,100.0,A
813319,8.0,90.8,7.8,62.9,C
744706,21.7,84.6,5.8,97.7,A
403176,17.3,82.6,10.0,92.5,A
388425,19.5,86.6,5.5,91.9,A
206177,22.5,85.4,2.7,91.9,A
175699,12.5,85.6,8.2,81.0,B
596500,11.4,86.6,3.4,87.0,A
210443,30.1,88.8,3.7,100.0,A
272372,28.2,75.6,5.3,100.0,A
287881,7.4,80.7,3.5,59.3,C
147035,18.6,86.4,1.2,100.0,A
576618,21.1,100.0,7.6,92.1,A
350428,16.4,84.9,8.6,84.5,B
655080,26.2,90.2,5.2,100.0,A
376636,8.9,89.6,5.4,84.9,B
717431,13.6,88.5,9.3,76.8,B
755481,7.5,94.9,4.5,68.9,C
365976,12.6,85.6,3.9,70.7,B
346915,18.2,68.3,2.6,100.0,A
369316,16.0,93.6,4.0,88.5,A
772092,14.3,96.0,4.7,83.6,B
311741,16.9,77.5,5.9,100.0,A
831953,4.1,83.7,5.4,67.9,C
474167,21.4,91.4,6.1,100.0,A
349667,9.7,57.8,6.8,69.8,C
385893,16.9,84.5,5.3,100.0,A
931425,23.1,77.2,5.4,96.1,A
27806,3.8,76.9,5.6,67.6,C
66113,9.9,77.5,8.5,79.0,B
914896,20.8,96.8,5.4,100.0,A
769976,11.6,74.1,3.3,65.5,C
269430,6.3,85.8,6.1,68.6,C
32979,26.4,84.4,5.1,100.0,A
732303,17.0,79.3,8.1,88.7,A
606481,14.2,95.1,6.9,85.2,A
244755,7.9,83.3,6.0,72.1,B
135858,17.4,89.9,3.5,88.4,A
417685,15.1,59.1,7.2,100.0,A
919781,11.0,76.4,6.7,64.4,C
275106,21.9,100.0,7.9,100.0,A
235416,14.8,56.5,6.4,72.3,B
71726,18.2,88.9,5.0,89.5,A
8655,20.5,95.3,6.0,100.0,A
151555,9.5,81.5,5.7,87.4,A
834093,10.3,82.0,4.5,83.6,B
624990,0.5,82.4,7.0,49.5,D
537013,11.5,73.7,6.4,89.5,A
408866,24.2,70.6,2.6,100.0,A
96377,11.5,80.9,5.7,78.8,B
187930,14.3,78.1,3.3,66.3,C
371425,9.6,84.4,6.7,70.0,C
713767,10.8,75.5,7.7,64.8,C
190616,3.6,97.9,7.9,67.9,C
582917,22.3,63.2,5.4,98.2,A
556511,7.0,93.9,8.3,80.9,B
667789,30.4,79.5,0.0,100.0,A
176957,23.5,89.9,6.6,94.4,A
2723,7.6,100.0,3.9,67.9,C
514260,13.7,75.8,8.5,75.1,B
712611,10.0,92.6,4.4,68.8,C
464514,13.1,88.6,3.9,87.2,A
285198,16.7,95.6,5.1,88.3,A
280766,21.5,70.6,6.6,100.0,A
59232,20.0,81.0,6.6,100.0,A
653432,19.9,92.5,6.6,94.4,A
695298,15.7,83.3,3.7,80.8,B
209583,24.6,88.1,7.4,100.0,A
233712,12.2,72.6,5.5,85.3,A
914771,20.1,60.7,6.2,87.0,A
168673,12.2,85.6,3.6,77.4,B
346188,10.7,89.4,7.5,91.0,A
332990,21.3,77.3,7.1,83.0,B
253269,15.9,96.1,4.3,82.3,B
172791,26.3,81.7,6.6,100.0,A
128965,19.3,66.2,4.6,69.3,C
659443,12.2,85.0,5.0,79.2,B
322833,18.4,93.4,7.1,90.1,A
42788,7.3,70.6,5.2,52.6,D
566930,26.3,85.8,5.8,100.0,A
554642,15.5,87.8,8.2,83.6,B
407060,16.3,80.8,7.1,99.7,A
924728,16.1,75.0,8.8,81.8,B
885938,30.9,77.2,3.8,100.0,A
967267,0.0,86.3,8.3,88.2,A
752078,7.4,87.4,7.1,56.6,C
809985,17.8,80.7,3.8,100.0,A
897761,5.9,81.6,5.9,69.5,C
114914,18.2,89.6,5.4,99.8,A
319802,9.8,76.9,6.5,57.5,C
827189,7.4,78.2,6.3,79.5,B
840259,3.9,73.6,4.2,67.4,C
794197,19.5,91.0,8.5,93.4,A
43138,8.7,81.0,8.9,78.1,B
239528,22.2,89.6,2.6,100.0,A
448576,35.1,76.5,7.7,100.0,A
673810,14.8,100.0,4.2,88.1,A
714770,15.5,82.7,6.9,95.0,A
518901,8.3,87.9,5.0,76.3,B
638738,14.6,97.1,7.4,94.5,A
100003,19.0,79.8,8.1,100.0,A
779646,17.3,76.8,8.6,85.5,A
447400,20.9,85.1,8.0,100.0,A
553915,12.5,70.9,5.9,85.6,A
468533,9.6,100.0,7.1,75.2,B
376085,23.7,83.7,9.8,93.2,A
9098,6.4,98.2,4.9,50.7,D
938636,12.9,78.7,8.9,87.0,A
321549,4.5,89.9,3.6,53.6,D
722983,19.0,100.0,6.3,96.0,A
117749,17.4,85.2,2.7,95.0,A
934187,13.3,83.9,1.9,90.8,A
602005,13.3,97.1,2.1,91.2,A
180722,24.0,89.2,8.6,100.0,A
419932,8.0,80.1,7.9,76.7,B
192554,2.6,83.5,2.7,58.1,C
924035,22.2,73.8,7.9,100.0,A
777348,8.2,70.3,5.1,50.9,D
277842,10.4,82.5,6.4,57.2,C
310125,20.2,80.8,5.4,98.6,A
769426,2.1,100.0,4.7,46.0,D
509624,23.7,85.3,6.1,100.0,A
3222,20.3,81.2,1.0,100.0,A
447421,22.0,82.2,6.7,100.0,A
95566,10.6,91.8,4.9,86.3,A
287822,32.2,88.5,8.3,100.0,A
613294,19.7,76.8,9.5,95.2,A
15697,14.0,86.2,5.5,82.8,B
316271,19.3,89.7,6.2,90.7,A
630682,6.3,94.3,8.7,65.2,C
224643,20.7,68.8,6.7,92.7,A
132657,18.3,70.9,6.3,77.3,B
526119,4.2,90.8,4.6,63.7,C
679268,18.9,82.1,6.8,99.9,A
494728,26.3,84.1,5.8,100.0,A
614042,10.9,91.6,7.2,76.6,B
110053,9.4,94.3,9.6,86.0,A
312424,15.7,100.0,5.2,83.7,B
993100,16.7,89.0,9.3,100.0,A
314008,7.9,72.6,6.8,92.0,A
280611,14.3,96.5,2.1,77.4,B
703011,13.1,88.6,6.3,67.8,C
482346,16.2,86.5,5.9,95.4,A
260209,12.5,72.6,7.9,84.5,B
942597,14.2,90.2,7.5,85.4,A
406073,12.1,96.4,6.9,75.3,B
700759,20.1,86.3,9.0,99.1,A
944173,18.4,96.0,5.7,100.0,A
816467,12.4,69.3,5.4,91.1,A
244319,4.1,67.5,2.4,62.6,C
402295,18.7,94.6,5.0,100.0,A
917528,0.0,98.2,7.1,55.7,C
637077,14.9,94.7,10.0,97.4,A
836632,6.2,95.4,1.4,73.1,B
823401,12.5,91.5,6.0,90.8,A
8024,8.3,77.9,4.8,68.7,C
165671,5.7,88.9,5.6,61.9,C
891461,15.3,60.7,5.3,78.6,B
211276,21.2,100.0,4.8,98.3,A
725223,11.4,84.3,6.1,81.6,B
947186,20.5,84.9,8.2,100.0,A
636641,14.0,97.6,8.3,99.5,A
281785,18.8,88.3,3.6,100.0,A
818618,23.2,68.6,7.0,100.0,A
317677,19.3,64.4,7.6,78.3,B
227431,2.1,88.2,7.6,52.5,D
805055,22.4,86.2,6.6,100.0,A
934882,8.2,86.3,6.9,77.0,B
779230,12.0,82.7,5.4,100.0,A
758070,18.7,94.4,6.6,100.0,A
141575,14.0,81.9,7.4,76.0,B
434384,13.4,88.2,6.7,81.2,B
489670,12.9,82.8,4.6,64.6,C
745927,8.0,87.2,7.3,63.9,C
231673,19.8,75.5,5.3,94.2,A
109239,22.7,92.0,4.6,91.2,A
18901,13.1,86.8,6.9,74.4,B
662061,17.7,73.4,7.4,100.0,A
340563,18.2,96.1,9.3,100.0,A
110279,12.7,86.9,3.8,82.8,B
859744,17.6,79.9,7.3,85.6,A
247967,32.9,91.3,7.6,100.0,A
43173,16.5,91.3,4.6,66.1,C
807952,25.0,83.4,6.5,100.0,A
476937,11.1,72.8,2.9,81.5,B
932945,27.2,71.0,10.0,100.0,A
688368,10.5,91.5,6.6,75.3,B
73031,13.7,85.5,6.2,90.4,A
57290,23.5,97.7,5.9,100.0,A
89663,34.7,79.3,5.7,100.0,A
953362,9.8,94.7,7.6,85.5,A
623986,29.6,78.6,6.4,100.0,A
914400,5.4,92.0,3.7,59.8,C
332336,13.2,94.8,6.5,87.9,A
194883,18.7,80.3,6.0,100.0,A
215598,10.6,68.7,4.1,100.0,A
376873,22.9,70.6,6.3,100.0,A
627827,16.4,79.7,8.9,87.1,A
871466,10.1,97.9,3.8,76.6,B
1383,30.1,72.7,7.0,100.0,A
627871,0.0,77.7,3.8,49.2,D
406380,21.8,100.0,6.7,100.0,A
1553,8.9,93.2,9.2,64.1,C
656085,10.5,78.0,8.7,78.0,B
601238,15.5,92.7,8.7,69.0,C
329953,12.3,79.6,3.5,82.4,B
764056,20.2,65.9,5.9,100.0,A
805319,23.4,81.7,9.6,100.0,A
84899,12.3,81.4,7.5,87.7,A
190327,10.4,99.6,7.4,61.5,C
521682,0.0,72.2,5.3,47.2,D
798640,8.7,79.5,4.1,74.5,B
672870,9.4,90.8,3.2,79.2,B
616322,13.5,70.2,9.5,86.7,A
931659,8.7,95.3,6.7,76.0,B
416121,16.5,55.5,5.3,90.5,A
143888,1.4,67.3,7.8,62.7,C
897624,11.7,91.9,3.4,81.8,B
79302,7.3,97.3,4.5,60.4,C
508728,14.9,87.4,5.3,83.2,B
666148,15.6,82.7,5.9,91.2,A
332276,19.5,93.8,8.5,96.5,A
115346,6.7,83.9,7.4,57.7,C
663340,5.6,72.5,2.6,51.7,D
370797,13.5,94.0,6.1,87.5,A
9738,11.5,90.2,6.0,68.3,C
328400,20.7,80.4,4.7,100.0,A
342518,10.5,79.6,3.8,93.5,A
903727,7.1,87.6,3.2,61.0,C
390327,13.2,87.4,1.6,63.5,C
276623,17.8,75.8,5.1,100.0,A
819384,19.6,76.4,6.1,100.0,A
497917,11.1,82.2,4.8,72.4,B
808204,10.4,89.8,5.6,78.8,B
698387,21.6,87.1,6.7,100.0,A
415730,27.3,79.9,6.8,100.0,A
771078,19.2,93.1,4.4,86.5,A
227798,11.3,61.6,6.1,85.9,A
535710,15.7,77.6,8.3,100.0,A
896578,21.7,91.2,6.4,93.2,A
691110,15.7,72.9,7.2,96.2,A
880788,20.7,83.2,7.5,100.0,A
311236,23.6,89.8,5.5,100.0,A
182552,26.5,80.8,10.0,100.0,A
498695,12.2,84.9,5.5,92.2,A
574516,6.4,84.4,5.1,52.4,D
680550,10.0,76.3,7.2,72.6,B
236129,14.3,83.5,0.0,81.6,B
936009,17.6,80.5,6.0,99.4,A
578368,6.7,68.9,7.4,63.3,C
699914,23.2,77.0,9.6,100.0,A
133286,23.7,80.0,7.6,100.0,A
186647,15.8,82.3,4.0,87.4,A
672455,22.8,84.8,6.3,100.0,A
801980,36.0,80.2,5.2,100.0,A
88885,8.7,100.0,4.4,57.9,C
744601,13.4,88.6,7.3,82.9,B
280504,12.7,100.0,10.0,91.0,A
485841,21.7,82.0,4.2,100.0,A
52951,32.2,100.0,6.0,100.0,A
216191,13.8,94.0,2.3,75.3,B
283884,10.6,98.3,3.4,71.2,B
755221,14.9,62.3,5.0,100.0,A
805912,5.9,82.6,4.1,85.9,A
270501,13.5,88.7,10.0,80.4,B
671466,2.2,75.2,4.6,39.3,F
752926,18.7,79.7,6.6,100.0,A
710545,13.6,90.7,7.7,72.3,B
420487,16.6,82.4,5.3,89.8,A
412167,13.0,70.2,5.1,80.0,B
470754,22.9,84.1,6.3,100.0,A
723413,14.8,100.0,6.1,86.2,A
66744,2.1,99.0,6.2,55.4,C
765134,18.5,87.9,5.0,85.0,B
251468,15.1,77.6,5.5,78.6,B
387435,7.1,100.0,7.9,64.2,C
982441,3.8,88.9,6.8,67.4,C
246826,13.7,69.1,8.5,83.8,B
983189,8.7,77.1,1.9,59.6,C
551084,12.4,81.8,6.4,60.2,C
657859,13.8,70.2,4.8,99.5,A
964784,1.9,98.5,7.7,35.4,F
674601,19.8,96.1,7.6,94.6,A
316810,7.7,95.5,9.8,62.1,C
640375,21.6,92.6,4.5,100.0,A
416100,14.0,85.5,6.8,90.5,A
913149,5.4,63.8,8.1,68.6,C
477903,14.4,94.9,7.8,75.4,B
232576,26.3,84.9,8.0,100.0,A
808147,0.0,100.0,7.6,45.4,D
71116,20.1,76.5,10.0,100.0,A
336719,18.5,79.3,10.0,93.0,A
327076,13.2,84.9,10.0,86.0,A
714865,17.0,93.8,7.8,85.6,A
449774,25.2,83.6,2.8,100.0,A
12246,35.6,78.5,7.1,100.0,A
683062,21.6,70.1,8.7,100.0,A
469578,24.9,88.4,10.0,97.8,A
687454,28.5,90.4,5.3,100.0,A
289710,11.3,99.0,5.9,74.3,B
800269,11.5,81.6,4.4,72.8,B
104913,11.9,88.4,5.0,67.3,C
715228,10.3,100.0,5.3,73.6,B
372685,18.2,97.4,3.3,100.0,A
238858,9.0,92.4,5.6,78.0,B
367193,13.1,71.7,5.8,100.0,A
234847,24.6,82.9,8.2,100.0,A
367766,19.0,94.2,4.2,97.1,A
68786,0.0,83.8,2.7,28.5,F
877838,21.1,82.8,5.8,99.4,A
109197,19.5,94.0,9.6,100.0,A
398228,16.7,77.9,3.9,85.9,A
553192,10.9,86.1,9.0,81.3,B
464971,16.2,76.5,8.6,99.6,A
609462,18.8,87.8,5.2,92.1,A
101248,14.3,93.8,3.5,100.0,A
457258,24.6,89.5,8.0,100.0,A
479633,25.4,93.2,3.2,95.9,A
271362,21.0,91.4,3.9,89.3,A
463432,21.3,85.0,5.4,100.0,A
159797,1.9,87.5,8.6,61.0,C
270065,17.1,86.8,5.1,82.9,B
509785,19.8,93.5,5.9,91.0,A
593183,20.3,83.5,3.0,100.0,A
615582,16.9,97.8,7.9,76.4,B
462767,18.3,86.2,5.4,98.6,A
544151,12.7,72.5,8.9,81.7,B
229181,9.9,89.7,9.4,68.1,C
169024,22.0,97.4,8.6,100.0,A
827645,19.6,77.4,6.8,88.4,A
678709,21.8,72.6,5.7,100.0,A
356960,10.7,90.9,4.7,79.0,B
631013,12.4,86.1,7.0,72.1,B
123820,14.4,70.8,4.0,95.0,A
262361,9.7,92.9,0.8,74.9,B
144194,14.3,84.0,7.4,78.7,B
634210,12.3,80.4,7.1,87.1,A
894662,8.6,72.7,7.0,73.1,B
515016,17.8,82.8,7.0,100.0,A
153669,17.5,71.3,6.2,100.0,A
118007,19.7,84.2,5.5,89.2,A
28109,18.8,90.5,7.7,100.0,A
745310,23.2,85.7,4.8,100.0,A
521265,11.9,84.9,8.3,79.0,B
729607,17.2,80.4,8.3,100.0,A
851712,6.8,77.6,9.8,61.1,C
146245,3.4,94.4,6.7,55.8,C
261394,10.3,87.4,5.9,75.5,B
234721,27.5,90.1,5.9,100.0,A
275371,24.1,72.1,7.1,100.0,A
770257,10.8,63.5,6.0,53.8,D
635600,0.3,73.1,3.9,56.7,C
767574,21.9,100.0,6.1,100.0,A
698181,17.5,84.0,4.7,100.0,A
570576,27.0,77.6,7.0,100.0,A
901399,15.5,88.5,4.4,88.3,A
285013,9.8,92.3,5.5,61.0,C
245202,24.8,88.7,4.6,100.0,A
885301,8.5,87.3,5.7,68.6,C
623505,29.0,76.3,4.4,100.0,A
748658,13.4,80.4,9.4,85.8,A
670049,11.2,76.0,3.0,79.3,B
328239,13.4,85.1,6.1,92.5,A
682807,24.6,90.5,6.7,100.0,A
497778,10.3,93.1,8.2,74.2,B
601230,7.9,80.2,7.3,45.0,D
529245,16.0,76.0,3.7,83.5,B
226229,13.8,74.4,9.5,88.1,A
986915,12.7,84.3,2.8,66.3,C
516202,27.7,69.5,9.4,97.0,A
610575,17.2,96.5,8.0,100.0,A
423186,21.0,94.0,7.3,100.0,A
58009,22.9,81.3,8.0,100.0,A
897968,15.2,93.8,7.0,87.6,A
636691,20.2,73.9,5.0,92.5,A
79203,12.6,81.9,5.9,83.3,B
766792,23.5,82.5,10.0,100.0,A
286348,8.5,94.5,4.6,70.4,B
751445,10.8,88.4,7.4,58.4,C
181266,25.8,88.3,4.5,100.0,A
947164,14.5,78.4,5.8,92.1,A
997962,14.1,75.3,8.8,75.9,B
625416,24.0,79.1,9.0,100.0,A
711722,6.4,78.4,5.0,71.4,B
574699,9.3,66.2,1.4,74.8,B
76354,20.0,94.2,6.9,92.4,A
229246,26.0,85.8,3.0,100.0,A
770333,20.5,78.4,6.6,100.0,A
431478,31.9,99.5,6.7,100.0,A
590270,25.8,96.1,7.8,100.0,A
757396,22.6,100.0,6.1,100.0,A
525442,13.3,90.1,6.4,76.7,B
482531,17.9,87.2,1.2,76.5,B
957878,4.5,84.8,6.7,58.0,C
549455,23.5,100.0,9.3,100.0,A
217176,1.1,100.0,3.6,50.3,D
935019,9.7,74.0,3.2,76.3,B
704406,15.0,71.6,1.9,83.4,B
325105,11.6,81.7,5.6,90.1,A
40282,8.7,93.4,2.2,67.2,C
117320,8.9,96.2,6.3,69.7,C
921630,14.7,89.3,4.4,92.1,A
273078,11.8,91.2,9.1,73.7,B
859908,26.2,90.5,6.4,100.0,A
167287,12.4,88.1,6.7,86.3,A
300925,28.6,69.9,5.3,100.0,A
737056,14.5,90.6,4.7,81.3,B
428418,10.9,95.8,8.8,58.4,C
478458,17.8,89.2,5.9,99.3,A
995454,14.7,91.3,4.9,91.8,A
834294,21.4,93.5,6.0,100.0,A
862460,16.6,83.2,6.6,100.0,A
337048,13.0,82.2,3.1,88.7,A
29274,10.3,90.6,8.1,84.9,B
83450,21.3,100.0,4.6,99.2,A
498453,11.0,81.9,7.4,75.0,B
799996,8.0,81.1,4.9,79.1,B
942283,10.6,98.8,4.4,69.4,C
856686,7.7,85.7,5.4,70.5,B
993534,13.0,95.2,4.6,91.1,A
160544,15.9,99.3,4.5,77.8,B
431713,17.7,87.1,4.7,100.0,A
271703,24.2,87.0,7.6,100.0,A
422143,6.6,89.2,6.8,65.7,C
391134,0.3,86.9,6.9,42.0,D
903821,23.9,74.4,5.4,100.0,A
796087,22.4,79.6,6.9,95.6,A
414550,10.8,72.6,6.6,90.5,A
777013,9.8,84.1,5.1,94.4,A
917820,25.6,89.1,6.6,100.0,A
711412,5.8,90.9,6.2,67.9,C
623395,18.2,79.1,3.8,94.2,A
579406,12.2,72.9,3.5,71.1,B
853851,22.8,100.0,3.3,98.5,A
577602,16.3,72.5,3.2,94.4,A
194945,34.7,87.5,3.3,100.0,A
138667,7.1,94.2,5.6,75.0,B
946121,20.2,82.2,6.3,100.0,A
765444,20.8,87.4,5.4,100.0,A
152107,12.1,83.7,7.4,83.0,B
865822,6.8,96.6,5.7,63.6,C
475638,14.9,84.8,3.5,82.6,B
828218,17.1,88.9,8.5,93.3,A
829422,18.6,72.6,4.5,100.0,A
607492,11.4,88.7,10.0,87.3,A
384067,17.6,85.6,4.0,97.7,A
467399,25.4,66.9,4.9,100.0,A
671649,16.0,92.6,7.4,89.9,A
30679,13.1,62.9,7.9,87.4,A
220311,13.3,99.2,5.7,100.0,A
665874,18.9,58.6,5.0,100.0,A
979289,12.5,76.6,5.0,89.2,A
341163,16.0,87.7,8.1,92.7,A
172173,19.5,82.3,6.9,100.0,A
242083,11.1,85.7,5.6,77.6,B
935620,11.6,79.7,4.3,65.7,C
624183,14.2,94.3,8.1,85.4,A
969360,21.1,78.1,7.7,100.0,A
322243,12.7,91.2,4.4,86.0,A
996827,23.8,95.6,8.3,100.0,A
611745,7.2,74.9,4.0,72.5,B
697787,15.2,93.7,8.4,88.8,A
890427,21.5,75.3,7.5,88.9,A
852341,13.8,100.0,5.5,84.4,B
392960,0.0,94.2,5.7,61.7,C
982431,10.6,99.0,8.3,82.6,B
632290,17.7,80.7,8.3,99.9,A
816226,15.6,73.3,5.3,97.9,A
689152,15.5,80.5,8.4,94.6,A
99323,13.6,81.5,7.4,66.3,C
917177,14.8,84.2,10.0,98.4,A
956628,13.5,83.9,6.2,90.5,A
375049,2.0,77.5,7.3,71.3,B
886000,24.5,98.3,8.3,100.0,A
856493,30.0,90.9,5.4,100.0,A
872615,25.9,92.3,7.7,100.0,A
521599,12.2,91.2,4.9,89.3,A
602212,28.2,73.0,3.3,100.0,A
738568,14.0,93.4,5.2,91.4,A
195420,21.7,82.8,3.3,100.0,A
19109,28.7,96.7,3.2,100.0,A
809232,17.0,85.5,9.6,88.5,A
236841,24.4,91.8,1.9,100.0,A
168475,13.5,67.2,5.3,100.0,A
980800,18.7,73.9,2.4,96.8,A
543286,8.4,81.5,2.6,68.5,C
65049,16.8,80.1,4.3,100.0,A
329884,6.2,69.9,5.5,70.8,B
305252,10.2,89.6,4.2,71.9,B
214939,11.9,100.0,6.6,83.0,B
212653,11.0,81.0,10.0,78.3,B
910996,30.5,77.8,4.8,100.0,A
907747,7.6,72.1,7.2,73.6,B
511489,16.6,76.8,5.0,100.0,A
966338,2.7,98.0,8.5,50.6,D
471941,5.2,65.3,5.1,44.3,D
660630,12.0,84.1,7.9,71.8,B
134925,9.4,84.4,5.0,85.1,A
592066,28.7,93.6,4.1,100.0,A
220156,26.4,90.7,3.4,100.0,A
116044,10.1,99.3,6.4,80.6,B
352207,19.2,81.2,7.6,86.4,A
515239,4.8,77.0,5.3,64.5,C
155614,7.7,86.2,7.1,77.1,B
12748,9.4,88.0,7.2,73.0,B
729838,19.1,69.2,6.4,96.5,A
105046,2.3,79.1,2.5,44.3,D
590712,11.8,68.7,8.1,87.2,A
249365,10.7,79.1,7.4,73.0,B
827118,18.5,81.3,10.0,85.9,A
250525,29.8,81.4,4.4,100.0,A
855052,11.7,86.5,8.2,95.9,A
37783,13.3,89.7,4.0,92.2,A
656442,12.9,85.6,6.4,83.7,B
219616,12.5,85.2,5.2,91.7,A
809445,4.0,70.5,5.9,51.1,D
137068,10.1,73.6,4.7,64.3,C
730847,15.3,72.0,7.9,87.2,A
82702,8.8,82.9,8.3,77.8,B
984026,30.3,79.8,7.7,100.0,A
467784,13.7,83.2,6.5,62.6,C
253418,4.1,98.8,7.5,59.1,C
912681,14.2,93.9,2.8,71.7,B
631830,12.2,73.7,7.1,96.0,A
927743,20.2,95.7,4.9,100.0,A
202393,13.0,100.0,4.6,84.8,B
878928,24.2,100.0,6.5,100.0,A
18635,6.6,76.7,7.1,53.8,D
580869,10.6,100.0,4.0,77.2,B
639773,26.1,75.4,5.3,100.0,A
810920,23.1,89.4,1.1,100.0,A
